tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
648075,320646,08/01/2016,1,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,171-052 COURTNEY AVENUE,11358,Flushing,411,4,Queens,20,25,11,QN48,Auburndale,4145900,New York,40.75114604,-73.7927494,1041672.476,213007.3545,20.0,1459.0,4126090.0,4055830039.0
162858,406971,08/20/2015,2,0,OnCurb,Alive,Good,Juniperus virginiana,eastern redcedar,3or4,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,155 MONAHAN AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5027705,New York,40.5898429,-74.15180543,942087.7346,154208.6237,50.0,27704.0,,
288617,413957,10/06/2015,12,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,,,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,3 MC KEE AVENUE,10308,Staten Island,503,5,Staten Island,51,64,24,SI54,Great Kills,5015603,New York,40.54578553,-74.14181399,944836.7583,138152.814,51.0,15603.0,5066079.0,5052000001.0
422983,200719,11/03/2015,4,0,OnCurb,Alive,Poor,Liriodendron tulipifera,tulip-poplar,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,816 WARWICK STREET,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK82,East New York,3110400,New York,40.66288418,-73.88206973,1016967.999,180804.9957,42.0,1104.0,3097569.0,3043330024.0
341699,210216,10/17/2015,13,0,OnCurb,Alive,Good,Malus,crab apple,,,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1878 EAST 19 STREET,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3055800,New York,40.604387,-73.95364383,997122.1101,159474.2818,48.0,558.0,3184112.0,3068240138.0
257938,503004,09/25/2015,15,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,1or2,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,1001 FINDLAY AVENUE,10456,Bronx,204,2,Bronx,16,77,32,BX14,East Concourse-Concourse Village,2017300,New York,40.82861421,-73.91485421,1007813.746,241175.1985,16.0,173.0,2116635.0,2024320088.0
429652,402038,11/04/2015,6,0,OnCurb,Alive,Good,Prunus,cherry,,,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,37 TOMPKINS STREET,10304,Staten Island,501,5,Staten Island,49,61,23,SI37,Stapleton-Rosebank,5002700,New York,40.6245698,-74.07703319,962866.0077,166833.4023,49.0,27.0,5013859.0,5005290051.0
489310,415320,12/01/2015,22,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,352 8 STREET,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5013201,New York,40.56576669,-74.12276862,950140.0846,145424.4303,50.0,13201.0,5058532.0,5042740067.0
118686,103639,08/04/2015,2,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,418 WEST 25 STREET,10001,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009300,New York,40.74823985,-74.00165753,983790.7325,211880.6127,3.0,93.0,1087713.0,1007227501.0
156602,338067,08/18/2015,2,0,OnCurb,Alive,Good,Picea,spruce,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,127-015 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4093401,New York,40.57645167,-73.84678391,1026812.592,149330.5531,32.0,93401.0,4305152.0,4162370001.0
224246,415347,09/14/2015,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,268 WILDER AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.5664269,-74.13364898,947117.4676,145669.3859,50.0,138.0,5060121.0,5043990095.0
610106,305379,06/30/2016,7,0,OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,82-018 167 STREET,11432,Jamaica,408,4,Queens,24,24,14,QN38,Pomonok-Flushing Heights-Hillcrest,4126700,New York,40.71937494,-73.79980898,1039742.951,201427.6261,24.0,1267.0,4152461.0,4070410057.0
89359,106420,07/23/2015,3,0,OnCurb,Alive,Good,Pinus sylvestris,Scots pine,1or2,Harmful,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,221 WEST 78 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016700,New York,40.7828882,-73.97971405,989867.9113,224504.7981,6.0,167.0,1030905.0,1011700022.0
661454,320398,08/11/2016,28,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,56-044 210 STREET,11364,Oakland Gardens,411,4,Queens,23,25,11,QN46,Bayside-Bayside Hills,4140300,New York,40.74825134,-73.76794569,1048547.567,211969.9596,23.0,1403.0,4160079.0,4074380029.0
543306,511234,01/07/2016,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,750 BAYCHESTER AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87449405,-73.83392113,1030179.927,257923.059,12.0,46201.0,2116159.0,2051410150.0
266020,227792,09/28/2015,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1139 EAST 2 STREET,11230,Brooklyn,312,3,Brooklyn,44,48,17,BK46,Ocean Parkway South,3045000,New York,40.62253693,-73.97434277,991372.5245,166084.4126,44.0,450.0,3171087.0,3065250032.0
161635,230925,08/20/2015,18,0,OnCurb,Alive,Good,Ulmus parvifolia,Chinese elm,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,470 OCEAN AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3050801,New York,40.65147345,-73.96137607,994967.471,176628.0884,40.0,50801.0,3116536.0,3050800024.0
308712,232296,10/10/2015,3,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,,Damage,Volunteer,,No,No,No,No,No,No,No,No,No,3802 CHURCH AVENUE,11203,Brooklyn,317,3,Brooklyn,45,58,21,BK91,East Flatbush-Farragut,3085800,New York,40.65100997,-73.94181383,1000395.763,176462.2305,45.0,858.0,3109602.0,3048920001.0
254636,335325,09/24/2015,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,246-032 86 ROAD,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4161700,New York,40.73063953,-73.72039291,1061743.922,205591.933,23.0,1617.0,4175953.0,4086260066.0
323697,404543,10/14/2015,4,0,OnCurb,Alive,Good,Ulmus americana,American elm,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,800 POST AVENUE,10310,Staten Island,501,5,Staten Island,49,61,23,SI22,West New Brighton-New Brighton-St. George,5014100,New York,40.63088285,-74.12747283,948867.5977,169149.7549,49.0,141.0,5006372.0,5002360050.0
558383,324417,05/13/2016,4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,133-018 145 STREET,11436,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4079200,New York,40.66845809,-73.79467043,1041210.838,182880.4643,28.0,792.0,4262561.0,4120890041.0
149549,216398,08/16/2015,20,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,98 HURON STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056300,New York,40.73269707,-73.95765596,995985.4319,206220.7149,33.0,563.0,3336923.0,3025320008.0
232081,103203,09/16/2015,0,22,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,27 ST MARKS PLACE,10003,New York,103,1,Manhattan,2,66,27,MN22,East Village,1003800,New York,40.72898897,-73.9884928,987439.3381,204867.1133,2.0,38.0,1006752.0,1004640046.0
693643,231869,09/02/2016,10,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,272 EAST 86 STREET,11236,Brooklyn,317,3,Brooklyn,45,58,21,BK96,Rugby-Remsen Village,3093400,New York,40.64633176,-73.91785656,1007045.135,174763.1561,45.0,934.0,3221689.0,3079080075.0
15821,403954,06/10/2015,17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,91 MARION AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI08,Grymes Hill-Clifton-Fox Hills,5003300,New York,40.62902369,-74.0840146,960929.5643,168457.8515,49.0,33.0,5015098.0,5005850046.0
632001,322271,07/19/2016,25,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,254-009 HORACE HARDING EXPRESSWAY SR N,11362,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4150702,New York,40.76395032,-73.72665074,1059971.68,217722.5895,19.0,150702.0,4171503.0,4082560004.0
643504,321586,07/28/2016,10,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,60-058 LITTLE NECK PARKWAY,11362,Little Neck,411,4,Queens,23,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4152902,New York,40.75881243,-73.7226182,1061094.677,215854.2068,23.0,152902.0,4456123.0,4083590006.0
312645,335469,10/12/2015,7,0,OnCurb,Alive,Fair,Acer rubrum,red maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,258-019 87 AVENUE,11001,Floral Park,413,4,Queens,23,33,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157903,New York,40.73172959,-73.70729069,1065373.9,206000.9345,23.0,157903.0,4180451.0,4088170001.0
17029,223288,06/10/2015,3,0,OnCurb,Alive,Poor,Gleditsia triacanthos var. inermis,honeylocust,1or2,,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,220 6 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3011900,New York,40.67292693,-73.98893801,987318.5237,184442.0255,39.0,119.0,3337624.0,3009920007.0
466076,403797,11/18/2015,3,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,162 UNION AVENUE,10303,Staten Island,501,5,Staten Island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5023100,New York,40.63253258,-74.15819444,940341.348,169764.6992,49.0,231.0,5027809.0,5012280039.0
307054,338490,10/10/2015,3,0,OffsetFromCurb,Alive,Poor,Gleditsia triacanthos var. inermis,honeylocust,1or2,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,7219 CATAMARAN WAY,11692,Arverne,414,4,Queens,31,23,15,QN12,Hammels-Arverne-Edgemere,4095400,New York,40.58842174,-73.80072967,1039596.269,153717.2779,31.0,954.0,4535243.0,4160920101.0
42699,407112,06/30/2015,17,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,,,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,662 TRAVIS AVENUE,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5027706,New York,40.59235696,-74.16129305,939454.3442,155129.2675,51.0,27706.0,5037550.0,5023680015.0
405576,412399,10/30/2015,4,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,Helpful,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,630 SINCLAIR AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.54184334,-74.19638183,929667.951,136745.8604,51.0,17009.0,5092517.0,5063390069.0
67780,503854,07/15/2015,8,0,OnCurb,Alive,Good,Celtis occidentalis,common hackberry,,,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,1419 JESUP AVENUE,10452,Bronx,204,2,Bronx,16,77,29,BX26,Highbridge,2021302,New York,40.84154014,-73.9204344,1006265.172,245883.1385,16.0,21302.0,2008651.0,2028720029.0
502527,410625,12/08/2015,7,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1077 HUGUENOT AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.5279954,-74.18855488,931832.4982,131695.9601,51.0,176.0,5151473.0,5065750001.0
441836,406455,11/09/2015,18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,482 MASON AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5011201,New York,40.5813496,-74.09120501,958915.5959,151090.9571,50.0,11201.0,5053875.0,5037110011.0
399732,509806,10/29/2015,3,0,OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3001 BARKLEY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2016400,New York,40.83218588,-73.82437669,1032850.389,242513.7581,13.0,164.0,2076496.0,2054210072.0
488271,515929,11/30/2015,20,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,571 WEST 231 STREET,10463,Bronx,208,2,Bronx,11,81,34,BX29,Spuyten Duyvil-Kingsbridge,2029700,New York,40.88280268,-73.91292509,1008327.994,260918.6541,11.0,297.0,2083430.0,2057400310.0
566379,332648,05/26/2016,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,130-037 217 STREET,11413,Springfield Gardens,413,4,Queens,31,29,14,QN66,Laurelton,4062600,New York,40.68421573,-73.74969944,1053669.885,188653.8455,31.0,626.0,4277327.0,4128930109.0
228601,335205,09/16/2015,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,88-011 WINCHESTER BOULEVARD,11427,Queens Village,413,4,Queens,23,33,11,QN43,Bellerose,4162100,New York,40.73025684,-73.73652951,1057272.05,205438.6443,23.0,1621.0,4166846.0,4079670006.0
187786,406450,08/29/2015,1,0,OnCurb,Alive,Good,Populus tremuloides,quaking aspen,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,41 COLFAX AVENUE,10306,Staten Island,502,5,Staten Island,50,62,24,SI45,New Dorp-Midland Beach,5011402,New York,40.5810675,-74.10985517,953734.9347,150994.1259,50.0,11402.0,5051523.0,5035770043.0
467891,504206,11/18/2015,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,163 BUSH STREET,10453,Bronx,205,2,Bronx,14,86,33,BX41,Mount Hope,2023501,New York,40.85190106,-73.90518112,1010481.549,249662.2123,14.0,23501.0,2007692.0,2028080074.0
125582,110221,08/07/2015,4,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,245 EAST 117 STREET,10035,New York,111,1,Manhattan,8,68,29,MN34,East Harlem North,1018800,New York,40.79796738,-73.93785676,1001455.805,230004.1135,8.0,188.0,1052619.0,1016670020.0
213313,302168,09/10/2015,20,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,,,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,22-070 26 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010100,New York,40.77683133,-73.91561193,1007622.225,222308.6831,22.0,101.0,4018895.0,4008660059.0
17409,342483,06/11/2015,5,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,98-004 ASTORIA BOULEVARD,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036300,New York,40.76225674,-73.87102037,1019980.168,217013.7219,21.0,363.0,4032991.0,4013780026.0
356042,504373,10/21/2015,0,7,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2106 HARRISON AVENUE,10453,Bronx,205,2,Bronx,14,86,33,BX36,University Heights-Morris Heights,2025100,New York,40.85575284,-73.90885966,1009462.423,251064.4835,14.0,251.0,2090642.0,2032060133.0
544056,311189,01/14/2016,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,48-014 KISSENA BOULEVARD,11355,Flushing,407,4,Queens,20,25,16,QN22,Flushing,4084500,New York,40.7483476,-73.81676721,1035020.059,211972.9652,20.0,845.0,4116621.0,4051520033.0
108105,220712,08/01/2015,11,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,,,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,550 THROOP AVENUE,11221,Brooklyn,303,3,Brooklyn,36,56,25,BK75,Bedford,3026700,New York,40.68448198,-73.94130998,1000527.405,188657.1208,36.0,267.0,3052084.0,3018300042.0
707438,329441,09/10/2016,32,0,OnCurb,Alive,Good,Morus,mulberry,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,168-037 90 AVENUE,11432,Jamaica,412,4,Queens,27,29,11,QN61,Jamaica,4046000,New York,40.70823702,-73.79223249,1041852.776,197374.644,27.0,460.0,4209683.0,4098010040.0
410747,222655,11/01/2015,15,0,OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,,,Damage,Volunteer,,No,No,No,No,No,No,No,No,No,261 STANHOPE STREET,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3043100,New York,40.70140184,-73.91981322,1006483.786,194826.2485,37.0,431.0,3074204.0,3032580040.0
152574,322328,08/17/2015,18,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,,,Damage,NYC Parks Staff,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,213-053 38 AVENUE,11361,Bayside,411,4,Queens,19,26,11,QN46,Bayside-Bayside Hills,4112300,New York,40.76688091,-73.77133928,1047589.555,218754.8217,19.0,1123.0,4443808.0,4061760038.0
428949,200086,11/04/2015,5,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,,,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,12149 FLATLANDS AVENUE,11239,Brooklyn,305,3,Brooklyn,42,60,19,BK93,Starrett City,3105801,New York,40.65311655,-73.88508499,1016136.129,177245.2679,42.0,1104.0,3335565.0,3044147501.0
439295,207790,11/07/2015,3,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2929 WEST 20 STREET,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK21,Seagate-Coney Island,3035200,New York,40.57489812,-73.98613759,988100.9926,148727.6389,47.0,326.0,3189566.0,3070600041.0
218827,223113,09/12/2015,17,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,648 2 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3016500,New York,40.66901271,-73.97384302,991506.2004,183016.8519,39.0,165.0,3025372.0,3010790035.0
488207,415039,11/30/2015,3,0,OnCurb,Alive,Good,Ostrya virginiana,American hophornbeam,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,63 EVA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55980335,-74.11078066,953468.0606,143247.4038,50.0,12806.0,5056394.0,5040580310.0
447047,306872,11/11/2015,9,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,64-030 182 STREET,11365,Fresh Meadows,408,4,Queens,24,25,16,QN41,Fresh Meadows-Utopia,4134100,New York,40.737096,-73.7909962,1042170.445,207889.6476,24.0,1341.0,4152900.0,4070840038.0
637053,315050,07/21/2016,28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,215-005 17 AVENUE,11360,Bayside,407,4,Queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,4099703,New York,40.78535002,-73.77708081,1045982.018,225479.6193,19.0,99703.0,4132547.0,4059450010.0
438072,103026,11/06/2015,3,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,,,NoDamage,TreesCount Staff,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,155 EAST 4 STREET,10009,New York,103,1,Manhattan,2,74,27,MN22,East Village,1003200,New York,40.72463905,-73.98590172,988157.7369,203282.4048,2.0,32.0,1077560.0,1004320001.0
520477,413097,12/16/2015,10,0,OnCurb,Alive,Fair,Fraxinus,ash,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,228 SHOTWELL AVENUE,10312,Staten Island,503,5,Staten Island,51,63,24,SI48,Arden Heights,5017008,New York,40.55172404,-74.18110878,933920.3533,140336.4802,51.0,17008.0,5075956.0,5056680106.0
142034,106483,08/13/2015,10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,145 WEST 84 STREET,10024,New York,107,1,Manhattan,6,69,29,MN12,Upper West Side,1016900,New York,40.78564265,-73.97439727,991340.0262,225508.7232,6.0,169.0,1032128.0,1012150001.0
362652,512495,10/22/2015,0,10,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2301 KINGSLAND AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031000,New York,40.85925051,-73.83912238,1028751.696,252366.5691,13.0,310.0,2050952.0,2043990002.0
645524,347760,07/29/2016,34,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,77-038 79 PLACE,11385,Ridgewood,405,4,Queens,30,28,15,QN19,Glendale,4063302,New York,40.7058123,-73.87110544,1019986.861,196449.2272,30.0,63302.0,4092861.0,4038160065.0
330690,412665,10/15/2015,13,0,OnCurb,Alive,Good,Prunus,cherry,1or2,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,401 POWELL STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020801,New York,40.54539179,-74.20013345,928628.188,138041.0012,51.0,20801.0,5079679.0,5060860001.0
483639,404637,11/25/2015,6,0,OnCurb,Alive,Good,Acer campestre,hedge maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,328 DECKER AVENUE,10302,Staten Island,501,5,Staten Island,49,61,23,SI28,Port Richmond,5024700,New York,40.62573392,-74.14038738,945279.9241,167279.3473,49.0,247.0,5025233.0,5010650092.0
516981,410745,12/14/2015,4,0,OnCurb,Alive,Good,Acer rubrum,red maple,1or2,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,299 ALBOURNE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,New York,40.5298295,-74.20195963,928107.5778,132372.4699,51.0,20804.0,5084072.0,5068640043.0
225874,514944,09/15/2015,16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,4120 BRUNER AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX62,Woodlawn-Wakefield,2042800,New York,40.89279923,-73.84736684,1026449.833,264585.6001,12.0,428.0,2068705.0,2050100060.0
414804,314238,11/02/2015,17,0,OnCurb,Alive,Good,Cercidiphyllum japonicum,katsura tree,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,160-028 21 AVENUE,11357,Whitestone,407,4,Queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,4101700,New York,40.77895446,-73.80230238,1039002.793,223132.7382,19.0,1017.0,4110343.0,4048780038.0
